contigName	contigLen	totalAvgDepth	R1Dec2019.sorted.bam	R1Dec2019.sorted.bam-var	R1Feb2020.sorted.bam	R1Feb2020.sorted.bam-var	R1Jan2020.sorted.bam	R1Jan2020.sorted.bam-var	R1July2020.sorted.bam	R1July2020.sorted.bam-var	R1Mar2020.sorted.bam	R1Mar2020.sorted.bam-var	R1Nov2019.sorted.bam	R1Nov2019.sorted.bam-var	R1Sept2020.sorted.bam	R1Sept2020.sorted.bam-var	R2Dec2019.sorted.bam	R2Dec2019.sorted.bam-var	R2Feb2020.sorted.bam	R2Feb2020.sorted.bam-var	R2Jan2020.sorted.bam	R2Jan2020.sorted.bam-var	R2July2020.sorted.bam	R2July2020.sorted.bam-var	R2Mar2020.sorted.bam	R2Mar2020.sorted.bam-var	R2Nov2019.sorted.bam	R2Nov2019.sorted.bam-var	R2Sept2020.sorted.bam	R2Sept2020.sorted.bam-var
contig_1049	22789	31.1853	0.120235	0.68736	0.096029	0.667935	0.176863	1.98786	1.20703	3.35506	0.0918327	0.177318	0.0812757	0.247528	0.531207	1.04336	0.130836	1.42714	1.02147	2.98166	0.106851	0.741075	17.5138	125.684	0.0969124	0.694262	0.0822916	0.239729	9.92871	41.7795
contig_3049	2641	183.905	5.2509	77.3808	28.3232	134.337	5.77037	47.8797	10.7391	201.308	30.2148	219.773	3.83621	53.5941	11.4087	149.635	4.39623	97.9271	8.9731	117.488	10.7884	82.3014	11.949	77.0477	25.336	98.2418	13.4809	568.636	13.4384	164.613
contig_3012	4065	263.542	48.9609	657.711	7.73078	51.2899	25.8202	435.155	0.0853129	0.163383	0.962708	1.68692	64.1234	996.914	0.32516	0.511766	56.2608	1389.25	0.0763729	0.0705572	18.6748	236.991	0.580077	1.62275	0.514432	1.14971	38.4276	1302.2	0.999745	3.32775
contig_591	1893	45.1285	0.604705	1.79604	1.42398	3.47747	0.777395	4.80008	7.35972	10.8653	4.04073	4.39843	0.345382	0.731381	1.98279	2.17074	0	0	1.85026	6.72674	1.21113	3.19189	6.11073	13.1605	7.02008	6.83485	0.0849111	0.0777502	12.3167	46.075
contig_916	16864	4780.68	20.8488	504.856	131.657	22095.9	78.3136	7323.11	743.315	920247	73.2244	6370.13	12.9883	196.332	732.885	572406	28.3113	1042.73	912.776	1.09695e+06	77.4633	7328.99	673.057	652688	84.4981	8676.49	19.7391	560.67	1191.6	1.69057e+06
contig_742	169649	351.266	0.536575	3.80239	4.45879	18.1377	28.3596	728.908	63.8662	2346.25	17.78	158.802	0.00408262	0.00435014	54.4021	1119.67	4.06164	66.6174	50.0029	1333.11	32.225	555.082	57.9364	1685.46	17.6188	124.679	0.0267258	0.176013	19.9871	169.84
contig_3151	100495	120.055	0.308107	2.40881	4.07034	13.3167	1.19481	13.8039	24.36	219.19	1.49716	2.70049	0.516219	1.03701	11.8396	61.479	0.647436	10.1864	9.89352	55.2402	1.03172	4.80165	44.008	617.091	2.19965	4.47884	1.50709	7.12393	16.9817	120.12
contig_2388	6097	120.385	0.101564	0.262818	0.507146	1.02091	7.3316	134.092	14.8171	117.986	2.62452	3.63408	0.00168152	0.001679	13.7029	62.7242	0.177737	1.21278	28.8699	293.06	19.7096	89.3951	23.4069	230.919	6.5396	14.0921	0	0	2.59526	13.0764
contig_1760	10721	895.861	89.3405	912.457	58.3103	358.047	41.5655	595.264	32.0467	156.745	14.2993	32.0278	118.17	642.237	20.8878	49.8473	110.519	2048.5	25.4831	115.319	46.7244	215.442	51.986	315.932	17.4083	41.7602	245.076	4288.43	24.0437	70.6286
contig_2331	12285	411.9	0.20651	0.777936	24.4051	158.302	5.64936	82.8312	128.894	5622.97	31.1146	270.514	0.156489	0.258407	15.724	87.7584	0.00857025	0.0162444	76.9112	1420.68	6.95443	29.6225	83.2109	2594.23	33.1712	223.183	0.401895	0.922179	5.09246	16.8912
contig_1469	7736	78.5598	1.55998	29.9548	27.9918	416.199	8.43633	143.665	6.92091	209.484	0.337596	0.918284	0.100448	0.170831	3.79871	69.3434	0.772344	6.74891	2.67269	37.146	0.998286	4.3107	15.0825	736.809	0.842737	3.55041	0.180859	0.662873	8.86462	85.754
contig_3182	2239	1.98995	0.925802	11.7938	0	0	0	0	0	0	0.524653	0.774418	0	0	0.289134	0.539934	0	0	0	0	0	0	0	0	0	0	0.106271	0.201344	0.144088	0.19809
contig_312	655	921.483	0.59802	0.840079	2.09307	1.03299	0	0	179.497	10595.5	13.6079	40.334	0	0	91.6	1012.2	0	0	235.547	12604.5	0	0	188.275	8990.14	21.8634	58.1539	0	0	188.402	6702.84
contig_1926	15080	24.4612	0.495244	4.69661	0.000736772	0.000736566	0.000669792	0.0006693	4.68305	18.1352	0.354052	0.473478	0.161286	0.268756	1.53483	2.69002	0.11065	1.18869	2.39357	8.08901	0	0	8.83657	28.4474	0.575553	0.73722	0.28205	1.14229	5.03289	11.6286
contig_1742	12571	720.296	111.537	5832.05	21.6789	163.356	43.3869	1438.39	1.74567	4.47939	3.94533	7.8101	152.539	13527.1	3.11432	7.62029	129.292	8103.39	3.05805	12.6854	33.9196	498.492	3.30465	11.69	4.64157	15.0588	203.622	29172.5	4.50962	14.5768
contig_3563	4666	55.4502	0.40124	1.91508	0.563773	1.20238	0	0	3.35164	12.6315	12.948	34.1735	0.235164	1.26472	0.186227	0.225106	0	0	1.99159	15.7581	0.16674	0.406078	3.94508	10.0688	8.02369	23.267	1.16829	21.1318	22.4688	120.704
contig_1927	22029	1505.74	23.8616	342.356	85.8616	1960.1	43.7511	658.486	194.882	24392.4	47.8931	450.79	11.5525	76.9573	134.341	4745.94	22.7984	576.904	229.414	20262.8	54.2163	649.997	215.558	26620.2	53.9423	721.585	17.9151	250.562	369.747	55117
contig_1902	17181	49.527	5.05467	31.8012	2.96089	8.37692	2.84006	36.9673	2.73736	8.73029	2.08655	3.92954	4.08819	12.7117	2.35071	5.26485	3.62674	52.1946	1.60507	4.77686	3.95749	25.6373	2.91874	7.49431	2.30897	5.83766	9.0236	45.5531	3.968	11.6125
contig_1977	15347	36.2039	2.61993	24.2093	1.93407	10.6615	1.75587	23.3784	4.1778	28.51	0.662236	1.96374	2.00066	30.7404	2.51951	11.2375	5.0204	136.29	2.45779	21.3509	1.31032	11.644	1.53129	8.56402	0.917747	3.39861	5.29637	119.593	3.99987	25.6022
contig_1412	49344	909.013	87.7546	1070.81	57.6775	342.515	44.3948	722.88	29.9668	172.915	14.8704	37.5571	125.358	1178.53	21.7868	70.1918	115.462	2400.04	25.0737	149.243	45.9401	347.102	51.8188	408.676	17.6332	40.6028	247.907	5705.65	23.3686	87.9944
contig_3446	14833	371.346	1.14983	6.47835	4.55118	10.8936	35.3276	420.724	66.1865	549.072	16.5942	47.697	0.0106245	0.0203269	56.6356	231.992	1.86508	19.3546	57.2766	361.086	35.3738	217.193	60.8932	373.437	15.7485	35.2337	0.000749166	0.00074904	19.7322	60.8319
contig_3024	8755	16.9993	0.104939	0.544629	1.88995	5.9185	3.76026	65.4488	1.65985	6.4454	1.63254	3.90135	0.00127833	0.00127699	0.717141	1.46267	0.00139454	0.00139275	1.56304	5.4553	0.492504	2.04855	1.06194	2.61735	0.848809	1.17555	0	0	3.26566	9.55613
contig_225	57948	1366.28	29.2836	4545.17	106.98	57797.9	69.3238	25985.4	205.637	17718.6	56.9719	12522.8	4.34505	101.821	77.9108	5781.78	34.8811	6240.99	164.128	10373.4	79.8029	33921.4	256.251	21421.4	72.7647	18259.7	6.59967	234.883	201.405	8786.91
contig_3104	4286	17.6775	0	0	3.09333	7.83883	2.94802	51.656	2.25701	5.44421	1.38902	2.93139	0	0	0.750484	1.04145	0.0725338	0.139839	2.4161	8.01051	1.07664	4.4805	0.930368	1.55889	0.887573	2.41089	0	0	1.85638	4.63024
contig_2522	18796	178.186	18.159	604.493	3.83605	40.7924	5.34039	119.544	11.1003	62.9145	9.22375	17.7367	15.8882	452.149	6.644	13.3043	26.2131	1850.47	11.5012	50.7668	7.41038	121.839	13.9107	98.345	11.1707	29.4758	26.586	1156.36	11.2019	57.7649
contig_1854	2442	36.1867	0	0	0	0	0	0	4.96204	15.9054	0.637435	1.02996	0.391798	0.646979	2.17103	3.08203	0	0	1.95812	5.1942	0	0	17.1584	21.6758	1.11082	2.4102	0.529668	1.42861	7.26745	24.8934
contig_1405	17040	337.296	0.107282	0.471457	20.6276	64.4193	5.82516	73.4491	107.211	1712.36	23.329	84.3242	0.125755	0.209914	12.0377	33.673	0.000592066	0.000591721	61.3406	489.505	7.33985	40.5907	67.4082	547.56	27.2391	87.2075	0.365542	1.27539	4.33783	9.63235
contig_1838	24229	14.1107	0	0	2.11799	5.80117	0.876698	10.2725	1.47847	4.57758	1.46784	3.29894	0.00627102	0.00623456	1.02467	2.70189	0.125005	1.62944	1.87354	8.71591	0.573446	2.5685	1.28477	4.6616	1.03243	2.1495	0.0510403	0.199177	2.19851	5.07827
contig_1885	82877	184.505	0.516458	3.06085	0.408428	0.996392	0.479517	6.43976	7.30006	20.4035	0.868217	1.28377	0.000797805	0.000796772	0.637289	1.17189	0.882215	12.7555	4.25913	14.9599	0.472832	2.04371	136.155	1227.01	2.4629	3.85605	0.00041099	0.000410751	30.0617	97.3659
contig_395	12827	1797.84	0.142068	0.584112	3.28682	8.87494	1.36547	14.4434	384.325	71176.1	12.4011	45.6426	0.0237438	0.0231691	263.046	13682.8	0.313876	3.29377	353.999	53981.5	0.506508	1.42292	358.709	64028.1	20.5684	150.421	0.071468	0.212168	399.08	38182.4
contig_1071	1616	32057.1	1322.73	107308	5422.97	1.89505e+06	3415.9	474602	1233.13	228549	3077.76	406972	656.687	21446.6	1137.36	66501.7	1350.95	87297.9	1719.5	199981	3635.84	562766	2179.47	433988	3403.08	573129	892.431	59187.7	2609.35	307855
contig_2635	5427	568.661	44.1302	829.332	39.5209	1244.65	51.4199	1450.29	11.5501	1317.41	16.9869	1181.93	67.1383	1557.81	22.9992	6809.55	59.8077	2377.08	18.888	4256.84	61.4514	1331.4	11.8653	1179.87	16.9714	798.798	122.291	11650.3	23.6403	6815.65
contig_1292	13904	45.4034	0.209466	1.1532	1.61938	3.407	0.294314	2.02441	7.45354	18.5997	1.2893	1.5918	0.0658717	0.0845334	4.58652	9.21538	0.369056	6.59111	4.60026	13.0816	0.568489	2.23377	10.6423	34.0394	2.60295	4.97533	0.22568	1.47917	10.8763	37.2959
contig_763	133616	62.3452	1.52159	187.666	1.95684	14.6401	1.16841	33.931	9.02001	83.7766	1.52336	3.6311	1.57889	269.495	6.5077	44.3933	1.98438	464.019	6.59027	63.17	0.81375	26.6033	11.7626	106.744	2.35004	5.86882	3.44726	1295.32	12.1201	120.451
contig_2732	7353	28.4125	0	0	0.0209635	0.0205269	0.00138831	0.00138656	0.887269	1.93479	0	0	0	0	0.205053	0.220221	0.00138831	0.00138656	0.379842	0.928109	0.00152714	0.00152466	18.2642	56.8171	0	0	0	0	8.65084	16.4405
contig_19	1610	6206.89	147.734	856.148	661.625	12005	373.041	12805.5	925.303	40553.9	336.938	2686.07	23.511	65.8144	266.986	2391.67	175.403	3212.26	763.195	24488.3	440.74	8595.58	1003.53	45410.5	437.436	5292.45	41.2548	446.988	610.187	10501.9
contig_2875	3256	35.301	0	0	1.40695	2.31675	0	0	0.478429	0.996219	4.71249	11.5087	0	0	1.56246	2.14376	0	0	1.05184	2.13937	0.00386349	0.00384995	15.4173	59.1215	3.8094	4.26643	0	0	6.85834	12.2227
contig_2994	3687	10.0221	0	0	0.122137	0.160982	0	0	0.914334	6.90921	1.66836	2.89871	0	0	0.703421	1.46204	0	0	0.253039	1.41586	0.297427	1.14281	1.32033	3.66119	1.09641	1.65445	0	0	3.64659	14.5135
contig_2454	8480	10.7184	0.181753	0.618568	0.397719	1.24954	0.163505	1.43311	0.903601	2.29792	1.7898	2.54204	0.00120048	0.00119965	0.629532	0.800941	0	0	0.869388	3.15518	0.432173	1.39712	0.360264	0.928845	1.67815	3.1831	0	0	3.31128	7.42182
contig_1932	30882	48.7277	0.0873031	0.342463	1.76259	5.56162	0.95656	14.8036	8.89812	39.2936	1.32032	2.2675	0.0294481	0.0398295	5.33493	13.9047	0.0898412	1.20886	5.97569	29.2246	0.353378	0.942225	11.2249	47.7573	2.20425	4.0389	0.366686	1.61273	10.1237	47.1372
contig_292	53213	814.635	13.2535	771.716	47.6878	9397.81	32.4745	4366.94	143.652	19269.9	25.946	2099.44	2.41813	24.8531	52.1238	12103.1	14.9087	1013.76	137.887	15004.9	35.6663	5298.79	160.512	17642.5	35.4545	3390.48	3.43556	49.5646	109.216	20260.5
contig_2551	6715	13.5575	0.0723534	0.204241	1.09307	2.17511	0.0913938	0.174455	2.04296	4.50313	1.16634	1.73862	0.00152323	0.00152084	1.14166	2.63749	0.0460015	0.08992	2.11089	8.25467	0.685149	1.51893	1.9706	5.3598	0.43473	0.400859	0	0	2.70084	7.04249
contig_1507	11742	393.568	1.70385	13.7284	4.08169	12.5286	37.7294	692.784	74.6303	621.557	17.5088	38.4375	0.000862664	0.000862017	54.4348	206.603	2.68866	29.4214	60.1009	327.783	33.2042	208.559	68.9339	336.191	17.5523	35.8636	0	0	20.9985	65.4922
contig_1189	748	21708.5	116.236	25337	622.925	698611	345.926	249729	3737	2.60532e+07	327.291	195159	71.0067	8563.31	4784.84	4.18474e+07	154.65	43152.1	3771.26	2.65881e+07	447.515	377904	3156.86	1.81984e+07	420.769	316960	83.9833	12401.5	3668.28	2.49596e+07
contig_2192	5333	1095.42	186.864	24832.1	61.3917	2970.08	68.902	4071.07	4.59927	22.4497	21.1899	290.55	196.016	31631.5	5.46402	24.7183	213.466	35753	7.16477	72.8427	84.7997	5756.09	7.38723	74.5168	20.2651	213.438	210.41	34988.6	7.50145	28.317
contig_2471	13247	217.587	4.00344	24.6595	37.0094	304.231	2.34565	26.6008	31.5218	286.473	2.60457	4.05731	0.138734	0.417673	50.6104	500.156	1.46438	17.0664	14.2137	98.8386	1.61564	10.7837	46.1217	426.148	2.20814	3.74054	0	0	23.7298	181.678
contig_1117	15631	402.599	1.3857	8.8508	4.29494	8.71472	35.3413	502.127	74.6469	622.025	21.7031	66.9746	0	0	56.7615	308.449	6.04845	93.3508	61.5077	506.66	32.4987	271.138	67.9107	451.401	18.5129	39.9339	0	0	21.9873	79.3688
contig_1504	3327	161.154	1.37299	13.6728	7.33239	304.938	3.32483	61.8493	29.1737	535.293	14.8014	90.8967	0.451054	1.48836	7.6802	27.4801	1.9531	26.9182	30.8461	529.128	5.44665	97.157	23.7677	514.94	22.0006	158.396	0.806421	5.57686	12.1967	209.919
contig_2237	2348	53.8749	0	0	0	0	0	0	3.86852	7.29497	0	0	0	0	4.41947	7.01922	0.00454959	0.00453113	3.79208	3.73785	0	0	11.8949	13.7792	0	0	0	0	29.8954	131.792
contig_1037	59888	60242.4	1534.25	1.11448e+06	6644.92	2.26451e+07	4038.91	7.08922e+06	5231.95	1.09164e+07	4345.19	9.11695e+06	793.915	290358	4413.23	3.58414e+06	1595.44	1.15837e+06	6067.65	1.01926e+07	4395.38	9.16674e+06	6812.56	2.07379e+07	4749.9	1.15025e+07	1133.5	750860	8485.59	2.09434e+07
contig_3442	34764	234.613	1.40417	13.5698	40.2252	481.654	3.70275	55.6541	36.4316	446.35	3.33822	8.31822	0.0488531	0.0523688	56.6245	969.625	1.32435	18.6057	17.1891	117.168	1.28009	6.37263	50.3333	730.655	2.38458	5.24859	0.00205119	0.00204786	20.3241	153.799
contig_367	23971	1749.18	8.97233	878.999	35.5506	11286	19.4699	3857.78	298.212	40181.7	24.5346	2859.86	1.76873	28.9338	338.986	32792.4	11.5181	1360.69	263.291	22619.9	23.3088	5833.31	267.03	35089.3	33.5222	4805.15	2.06171	51.5346	420.955	46212.5
contig_3094	1900	189.091	0	0	0	0	0	0	52.3583	685.248	11.188	42.1129	0	0	8.02914	25.0999	0	0	36.896	415.508	4.52171	17.2788	32.2903	286.422	28.676	216.081	0	0	15.132	65.6331
contig_3010	7940	34.1384	0.0012837	0.00128245	0.0012837	0.00128231	0	0	1.15122	2.5972	0	0	0	0	0.309756	0.532483	0	0	1.64288	7.37773	0	0	20.4512	99.0956	0.0386393	0.0371517	0	0	10.5421	26.5614
contig_1435	17304	3403.5	175.178	4652.26	651.386	48380.8	452.823	21176.8	163.633	8212.62	335.457	9927.95	25.7563	126.87	44.7789	241.948	198.169	6740.91	161.099	3970.38	528.061	24725.1	213.859	11569.4	400.579	14748.6	35.3118	394.442	17.4113	74.6176
contig_3160	3818	550.227	55.4133	287.838	36.5041	119.829	66.6513	1152.79	2.01145	4.5109	7.0638	11.272	85.7241	310.608	3.11505	4.54089	76.6303	1709.65	3.50654	15.5192	59.8318	438.064	2.09706	5.62524	11.1769	26.1248	138.966	4650.71	1.53544	2.50131
contig_1661	362	126.481	5.90094	11.3503	1.98585	2.01402	0	0	5.06132	2.30428	0	0	9.79245	28.5255	23.967	36.9799	5.76415	6.90146	8.64151	4.07942	5.87264	19.1164	14.5142	13.3789	0.924528	0.999018	30.8679	52.1152	13.1887	10.495
contig_554	752	743.693	38.6993	911.17	31.1163	411.566	6.02326	44.0028	122.407	1409.05	20.8239	109.67	28.809	407.07	101.949	1251.05	65.186	3971.56	48.5	291.981	15.01	114.04	79.0681	639.685	21.9535	153.528	73.8787	3409.43	90.2691	470.946
contig_3086	3558	798.246	65.9087	444.556	52.2923	162.966	33.3979	298.734	18.6209	63.6071	11.5244	17.0884	116.734	1114.08	9.40229	13.1755	117.227	2249.63	12.6922	37.746	46.6746	207.34	36.3374	157.104	13.6329	16.3403	250.19	2478.09	13.6118	39.1071
contig_2689	2252	102.539	0	0	0	0	0	0	20.8834	308.444	10.1927	50.6108	0	0	4.88392	14.3643	0	0	23.6251	388.052	2.745	9.78076	16.2407	274.415	16.9924	73.376	0	0	6.97574	32.4634
contig_1795	3731	5320.47	758.311	76481.4	252.526	8598.74	242.947	8764.11	35.5758	178.402	56.1248	433.96	729.32	74986.4	15.4929	30.6886	984.438	123209	31.198	275.463	303.334	12858	217.525	3629.71	55.0935	272.067	1571.03	378998	67.5607	468.292
contig_3388	1856	2565.97	133.553	73078.8	316.321	343747	193.996	137071	166.966	4476.45	206.766	71732.1	83.8259	25783	162.822	8218.75	137.304	63083.9	179.327	4997.43	244.914	199754	212.668	29947.4	265.652	115618	98.9074	31337.2	162.952	6633.8
contig_1183	389	62544.4	505.946	5874.38	2406.21	156355	1551.64	77041.6	7146.8	2.68225e+06	1557.63	67579.2	326.611	4214.73	16823.5	9.34863e+06	461.385	11890.8	12242.4	4.29793e+06	2024.33	96300.2	6102.26	1.99351e+06	1685.48	63370.7	259.527	1586.3	9450.68	6.07043e+06
contig_1411	20837	47.9585	0.588776	4.03813	1.07251	2.46864	1.59487	25.4236	6.08537	16.5663	3.82511	5.36523	0.346304	0.99572	1.89675	3.44226	0.736308	11.6028	3.75255	11.3403	1.99241	14.1774	7.91792	18.1827	6.15686	9.46959	0.715377	2.35144	11.2774	22.2295
contig_3316	23033	178.711	8.15863	66.4627	4.02963	62.2014	3.71634	49.5167	31.685	294.503	3.45243	89.7664	8.10475	24.9125	8.22532	21.4536	12.5068	283.947	16.3934	146.928	2.56509	11.1635	30.9523	157.495	3.51479	88.8885	20.2721	95.2288	25.1345	98.3625
contig_435	38281	140.615	1.25869	29.9463	2.68456	26.3651	1.05305	13.43	33.0804	1253.31	3.74803	27.4077	1.35837	26.497	21.1768	986.008	1.59616	46.5373	20.2933	531.648	1.78611	23.7878	19.565	424.958	4.72935	47.5835	3.34056	152.946	24.9446	1112.94
contig_1991	16852	194.098	0	0	0.00802299	0.0159825	0.0541851	0.318897	46.9537	496.574	12.2276	22.9022	0.0147288	0.0569054	11.1005	26.1063	0.000598731	0.000598295	49.1746	481.504	3.23728	16.5135	30.6023	176.816	27.5734	78.9098	0.000598731	0.000598299	13.1508	33.0963
contig_3504	8457	216.553	0	0	0.0012038	0.00120274	0.00132418	0.00132267	60.0331	1175.69	13.6247	40.2277	0	0	10.5229	35.904	0	0	49.0906	631.28	2.55688	17.8878	38.5971	478.646	26.7192	130.579	0	0	15.4062	73.5913
contig_2179	18781	44.0478	0.283238	2.86237	1.09398	2.43066	0.644088	9.85893	8.15082	30.4219	0.974934	1.6871	0.107885	0.256886	4.38962	10.7271	0.0132575	0.0252177	4.89217	16.7054	0.271912	1.22817	9.92566	39.1313	2.01294	3.34773	0.0458376	0.0567166	11.2415	43.5527
contig_3590	111974	145.478	0.660109	4.73747	4.75666	13.3944	1.49581	19.6068	28.2149	145.959	1.93144	3.20941	0.571255	1.19041	14.1758	43.6394	1.13752	18.9723	12.0348	51.7184	1.60258	7.61475	54.1327	413.542	2.58196	4.53283	1.73163	7.73375	20.4507	82.5918
contig_614	26373	309.224	19.8868	5774.48	18.0852	1217.34	25.117	3502.22	19.0554	535.516	15.4036	512.193	13.7857	3992.81	33.5252	390.502	30.8784	17653.6	24.7666	601.388	25.4082	4513.61	14.7939	174.547	17.4621	928.973	26.3256	14359	24.7302	341.795
contig_1396	14701	34.0764	0	0	0	0	0.000687238	0.000686489	1.31689	2.75243	0	0	0.000824686	0.000824159	0.479623	0.604962	0.000893409	0.000892738	0.743042	1.8406	0	0	21.6261	108.053	0	0	0	0	9.90825	36.2264
contig_678	2544	194.334	0.817878	3.98606	0.771512	1.50273	3.33208	47.0195	7.77068	24.3482	0.947786	1.22959	0	0	0.668338	0.910434	0.378446	1.11875	5.14369	21.0192	1.25397	10.9642	142.782	3296.81	3.73267	4.64056	0	0	26.7356	122.901
contig_3000	3371	16.4769	0.467246	2.11856	2.82459	8.91189	0	0	3.04067	8.96196	1.05806	1.68826	0	0	1.49457	5.32336	0.229742	1.09625	1.85688	6.84038	0.280348	0.762695	1.86184	4.49427	0.958398	1.31256	0.00372555	0.0037129	2.40081	4.67381
contig_3068	12698	26.6169	0.00103602	0.00103499	0.791919	1.60421	0	0	0.704017	2.12804	3.42549	6.75226	0	0	1.72266	3.16673	0.00111572	0.00111446	0.769605	2.05748	0.00079694	0.000796375	9.55834	50.4476	5.1566	14.5432	0	0	4.48534	11.9188
contig_1208	2535	1117.21	59.7078	5678.76	153.309	38999.1	99.8298	14273.6	37.5434	2002.07	107.66	13236.8	45.5618	3028.29	22.2658	842.926	83.0621	15618.4	51.2306	2108.83	122.449	20205.7	82.8235	10734.6	126.849	18613.1	57.3308	7165.91	67.587	3536.01
contig_444	21317	694.576	10.7175	88.4872	15.9343	50.797	9.98162	155.847	156.245	1907.29	19.6812	58.7341	10.302	37.4588	110.463	732.946	12.64	172.49	86.059	690.546	10.2352	50.8508	89.2606	698.301	24.1979	66.4897	25.7464	151.75	113.112	907.426
contig_1271	12498	45.2626	0.000971817	0.00097096	1.69048	5.31792	0.686508	7.46702	7.66602	20.4999	0.89804	1.09625	0.183107	0.489857	5.46445	11.4137	0.00291545	0.00290652	5.61346	27.932	0.426142	2.24445	10.3349	33.708	2.25494	4.14554	0.179462	0.558237	9.86119	29.453
contig_2379	7383	31.6853	0.728328	5.89983	1.0983	2.8878	0.0848887	0.328251	3.013	8.66059	0.249412	0.302863	0.180976	0.314695	4.60155	16.9624	0.00165906	0.00165659	2.60252	10.8242	0.329877	2.44744	6.54749	14.8282	0.540993	0.751097	0.247615	0.514288	11.4587	28.6121
contig_3295	45637	163.089	0.000901356	0.000900143	0.0200057	0.0387537	0.0400554	0.130098	38.8003	510.02	10.9478	21.0733	0.000527623	0.000527143	8.93249	22.6363	0.00356146	0.00355132	40.5598	402.55	2.95656	18.5248	25.226	216.902	24.1341	90.3135	0	0	11.4667	50.7209
contig_3458	4745	4373.89	0.474646	1.87328	5.38847	24.2284	0.488575	3.3811	1165.52	91743.6	19.3232	55.2752	0	0	579.956	16514	0.361262	1.83203	708.602	31989.4	2.04396	25.5197	987.904	73758.3	33.9571	64.8368	0.0657236	0.127166	869.801	48145.3
contig_3572	18724	719.588	28.6042	385.088	63.158	1266.83	41.6078	1119.17	67.0318	3290.54	26.2083	181.153	20.2267	134.11	71.1807	1261.66	36.1013	884.063	76.9654	2526.79	47.3653	641.632	60.9305	2396.03	28.7572	205.979	23.6284	333.051	127.823	6853.69
contig_809	5801	2358.03	106.896	1483.16	431.804	19079	284.371	7473.99	135.494	4342.95	253.212	5559.29	17.943	72.8303	29.1187	136.2	111.649	2346.1	124.261	2576.24	303.086	6949.87	227.362	9087.92	288.574	6665.35	19.8836	124.586	24.3757	596.344
contig_2806	13311	59.0529	1.63886	10.2452	42.4247	181.545	6.14072	92.1762	0.000835803	0.000835226	0	0	0.000835803	0.000835303	0	0	0.603905	5.28582	0.0151204	0.0291743	1.04361	3.67385	2.3369	5.52758	0.0349518	0.0565288	0.00106375	0.00106259	4.81134	13.5146
contig_1715	5515	86.408	1.42777	13.0159	3.50904	8.42395	0.112395	0.211998	13.4587	60.2747	2.85722	5.33744	0.450513	0.53842	11.7922	30.6672	3.6507	29.2218	13.0712	61.6144	2.02274	6.69743	10.0263	30.6049	1.80354	2.38574	0.506058	1.57459	21.7197	81.6873
contig_2182	19172	132.843	16.1527	1400.21	7.26496	169.014	8.97755	489.436	5.72206	22.2556	2.33871	25.1043	15.6112	1203.47	6.80091	51.6024	20.9229	2415.52	4.17595	19.1698	8.17811	376.275	3.82736	13.274	2.30417	27.4775	26.9716	3965.85	3.59526	10.0992
contig_1402	20209	38.295	0.000498529	0.000498236	0.851488	1.99843	0	0	1.406	3.45371	3.26736	4.88743	0.000797647	0.000797137	2.43666	4.30487	0	0	1.04572	3.12917	0.00114662	0.00114528	16.6039	75.4866	5.82252	11.5732	0	0	6.85892	18.0724
contig_1180	5901	63.9565	0.145714	0.619807	1.38898	28.9641	1.1784	32.6979	7.61294	794.48	0.959138	18.7779	0.167449	0.799957	4.46444	380.271	0.192314	0.977969	6.92975	707.384	0.655886	9.77774	21.5976	371.757	0.504782	4.45489	0.249348	0.824793	17.9098	708.027
contig_3438	31257	34.6822	0	0	0	0	0.00964413	0.00955112	1.19169	2.65435	0.0261999	0.0323178	0.00990131	0.0192702	0.477127	0.853903	0	0	1.0272	3.84721	0	0	20.5985	116.36	0	0	0.184717	1.09887	11.1572	42.0721
contig_1009	48593	51.2619	0.61883	5.02145	1.28392	3.17551	1.06566	13.8413	7.22344	19.9245	4.16636	7.5209	0.284231	0.521829	2.00559	3.5811	1.78403	31.626	3.99459	13.3299	1.2543	6.51195	8.08428	23.8224	6.47196	12.8308	0.905477	4.46634	12.1192	32.0394
contig_496	30811	8007.22	50.4616	4094.72	270.579	91455.2	148.939	27480.8	1434.78	4.00427e+06	146.823	20848.6	19.4957	437.547	1082.7	1.51658e+06	57.9525	4964.51	1386.06	2.94417e+06	166.779	32056.5	1239.62	2.70398e+06	171.921	31298.2	32.2994	1461.82	1798.8	5.25032e+06
contig_1696	6408	62.7584	2.02892	13.6138	42.5964	165.245	7.58996	100.303	0	0	0	0	0	0	0	0	1.10339	15.5222	0	0	2.02349	6.52772	2.43976	8.48622	0	0	0	0	4.97651	9.42014
contig_617	5913	42.7645	0.209266	1.00381	1.4305	2.6595	0.522644	4.06606	7.71421	33.5818	0.903002	1.24486	0	0	9.98699	15.4646	1.848	22.0312	5.70918	16.5511	0.918098	6.43116	3.84852	5.98902	1.021	2.0636	0	0	8.65313	16.1876
contig_2116	32157	33.2362	0.000749836	0.000749252	0.930047	2.68294	0.000343675	0.000343473	1.18505	3.89909	2.74268	4.29764	0.000781079	0.000780524	1.96879	3.11997	0.00146843	0.00146709	0.988503	3.43233	0	0	15.185	103.627	4.63964	9.5726	0.000406161	0.000405992	5.59271	18.6371
